Pos,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Round
QB,75,224,,,,,,,1
OL,76,305,5.11,30.0,22.0,107.0,7.34,4.64,6
OL,76,312,5.34,29.5,,105.0,7.7,4.77,8
QB,77,213,,,,,,,1
OL,77,312,4.96,34.5,,118.0,,,1
DB,70,196,4.79,32.5,,128.0,7.44,4.49,5
WR,71,192,4.47,35.0,7.0,119.0,6.78,4.16,8
CB,70,199,4.48,34.5,15.0,121.0,7.02,4.35,5
OT,79,313,5.3,29.5,24.0,111.0,7.44,4.59,2
DL,72,278,5.15,26.0,17.0,98.0,7.9,4.87,8
DL,73,304,5.19,31.0,36.0,105.0,7.39,4.51,8
DE,78,274,5.08,28.5,21.0,112.0,7.52,4.55,5
K,64,144,,,,,,,8
TE,76,271,,,,,,,8
WR,77,217,4.66,31.0,11.0,115.0,7.13,4.37,8
RB,66,195,4.59,36.0,17.0,116.0,7.25,4.39,8
DL,75,310,4.88,32.0,36.0,114.0,,,8
TE,74,246,4.73,37.5,29.0,117.0,6.96,4.42,8
DB,71,186,4.45,35.5,13.0,123.0,6.94,4.12,8
WR,74,214,4.7,32.0,15.0,114.0,7.72,4.5,8
DB,69,183,4.49,41.0,14.0,125.0,7.21,4.46,8
CB,72,193,4.45,34.0,12.0,,6.88,4.16,8
RB,70,215,4.78,32.0,18.0,114.0,7.47,4.56,8
RB,69,182,4.57,37.5,,124.0,6.89,4.34,8
TE,76,247,,,,,,,3
DE,76,252,4.98,38.0,,118.0,7.06,4.2,8
WR,74,200,4.68,29.5,12.0,114.0,7.09,4.36,8
WR,74,217,4.36,34.0,,124.0,7.38,4.38,6
DB,70,191,4.48,40.5,14.0,130.0,6.88,4.0,8
K,71,185,,,,,,,8
DB,72,183,4.65,29.0,6.0,118.0,7.3,4.39,8
OL,74,320,4.99,32.0,,111.0,7.54,4.58,3
DB,74,205,4.48,41.5,16.0,134.0,7.01,4.34,3
OL,74,302,5.11,32.0,25.0,109.0,7.41,4.62,8
DL,72,322,5.27,26.5,36.0,101.0,8.24,4.81,8
LS,73,237,,,,102.0,7.54,4.65,8
QB,75,217,4.82,32.0,,110.0,6.95,4.4,3
RB,69,217,4.65,32.5,13.0,117.0,7.06,4.35,8
LB,74,253,4.59,,18.0,119.0,,,8
RB,70,201,4.38,37.5,17.0,128.0,6.94,4.19,6
DB,69,192,4.62,36.5,13.0,125.0,,,3
TE,76,240,4.66,37.5,26.0,123.0,7.24,4.37,8
OT,76,311,5.25,30.0,27.0,106.0,7.77,4.67,8
QB,72,200,4.86,29.5,,112.0,7.62,4.75,8
WR,67,180,4.28,42.5,,,6.65,4.06,2
TE,74,243,4.6,34.0,22.0,119.0,7.12,4.55,8
OL,75,303,5.31,31.0,26.0,105.0,7.39,4.47,7
DB,70,184,4.72,31.0,,116.0,7.35,4.4,8
C,77,310,,,29.0,,,,2
DB,75,215,,32.0,17.0,,7.05,4.31,6
OL,74,301,5.09,29.0,30.0,102.0,7.41,4.53,8
OL,77,310,5.14,28.0,23.0,104.0,7.91,4.75,8
QB,74,234,,,,,,,8
WR,70,190,4.59,34.0,12.0,121.0,7.38,4.38,6
DB,72,192,4.39,40.0,18.0,123.0,6.9,4.26,1
LB,75,234,4.45,33.5,,121.0,6.67,4.14,8
DT,75,313,4.9,28.5,,106.0,7.68,4.7,5
WR,72,187,4.44,35.5,18.0,125.0,6.81,4.27,7
DB,71,192,4.58,33.5,12.0,123.0,7.65,4.45,7
WR,71,204,4.5,33.5,15.0,120.0,7.12,4.32,8
DL,77,276,,,,,,,2
DB,72,203,4.68,33.5,13.0,117.0,7.28,4.4,8
LB,72,231,4.66,32.0,24.0,112.0,7.32,4.28,8
DL,76,260,4.75,32.0,22.0,120.0,7.17,4.64,5
OLB,74,249,4.63,30.0,26.0,127.0,7.27,4.34,2
DL,74,290,4.89,30.0,29.0,109.0,,,2
LB,75,256,4.63,41.5,19.0,131.0,,,3
DE,77,257,4.36,39.5,21.0,134.0,6.83,4.21,1
LB,73,221,,36.5,,124.0,6.8,4.15,2
DB,73,205,4.72,35.5,12.0,120.0,6.94,4.24,8
DB,71,182,4.53,33.5,10.0,117.0,7.02,4.37,8
LB,75,246,4.39,34.0,19.0,126.0,6.89,4.4,1
OL,66,195,4.52,,,,,,8
K,70,181,,,,,,,8
RB,66,195,4.59,30.0,19.0,117.0,7.03,4.35,8
DL,74,261,4.52,35.3,36.0,118.0,,,1
TE,76,234,4.81,28.5,19.0,110.0,7.31,4.43,8
DE,74,253,4.71,32.0,25.0,115.0,,4.69,3
DB,72,202,4.7,39.5,7.0,124.0,7.14,4.47,8
DL,77,260,4.56,36.0,21.0,125.0,,,1
WR,69,184,4.57,31.0,14.0,120.0,7.2,4.34,8
S,72,201,4.65,35.5,18.0,119.0,7.4,4.43,8
DB,72,204,4.49,39.5,15.0,128.0,6.9,4.1,8
TE,77,245,4.44,33.5,22.0,129.0,7.12,4.3,1
LS,73,237,4.97,32.5,12.0,111.0,7.47,4.5,8
DT,73,268,5.06,30.0,27.0,101.0,7.45,4.53,8
WR,72,204,4.53,36.5,16.0,128.0,7.03,4.21,5
WR,73,186,4.47,36.0,12.0,126.0,7.0,4.06,8
OT,77,301,5.16,32.0,24.0,112.0,7.27,4.57,2
RB,70,214,4.6,33.5,23.0,117.0,7.19,4.5,8
TE,73,231,5.05,31.0,15.0,107.0,7.32,4.54,8
QB,73,215,4.77,28.0,,108.0,7.28,4.41,8
OLB,74,251,4.58,35.5,25.0,128.0,7.51,4.44,8
LB,72,236,4.77,32.0,22.0,111.0,7.41,4.3,8
LB,72,233,4.58,32.0,,121.0,7.34,4.33,3
LB,75,236,4.6,37.5,22.0,117.0,7.0,4.26,8
DB,71,186,4.39,37.0,15.0,123.0,6.89,4.29,3
DB,71,193,4.41,43.0,9.0,133.0,6.84,4.08,4
WR,69,212,4.52,33.0,19.0,121.0,7.07,4.31,3
RB,73,215,4.51,34.0,24.0,120.0,7.25,4.62,8
P,76,235,,,,,,,8
DL,78,266,4.68,30.0,21.0,115.0,,,1
DB,70,180,4.54,36.5,8.0,127.0,7.05,4.27,8
DE,74,244,,,18.0,,,,4
DB,70,177,4.67,32.5,9.0,114.0,7.08,4.44,8
OL,76,300,5.04,30.5,22.0,105.0,7.76,4.64,8
DE,74,267,4.72,37.0,23.0,116.0,7.39,4.48,8
OL,78,318,5.54,27.0,26.0,97.0,7.63,4.69,8
RB,68,208,4.62,33.5,,114.0,7.08,4.39,8
DE,78,302,,,23.0,,,,8
OL,74,312,5.67,23.5,26.0,85.0,8.51,5.37,8
WR,72,186,4.27,32.0,,123.0,7.13,4.25,3
DT,72,311,,,23.0,,,,8
RB,72,225,4.66,31.0,18.0,119.0,7.14,4.57,8
RB,72,215,4.57,37.0,,125.0,6.83,4.28,3
OL,76,331,5.13,28.0,30.0,109.0,7.76,4.68,1
DT,74,350,5.4,28.5,,97.0,8.15,5.05,4
OL,75,304,5.19,26.0,23.0,108.0,7.71,4.82,6
DB,73,216,4.76,36.0,15.0,123.0,7.15,4.36,5
OL,75,319,5.49,24.0,20.0,93.0,8.2,5.02,8
DT,77,286,5.21,29.5,,105.0,7.5,4.6,8
LB,71,218,4.8,,,,,,8
WR,74,220,,,13.0,,,,8
OL,76,304,4.91,33.0,33.0,112.0,7.48,4.45,1
DL,76,330,5.09,29.0,27.0,109.0,7.91,4.81,5
LB,70,234,4.84,30.5,20.0,119.0,7.59,4.63,8
LB,74,237,4.79,30.0,22.0,110.0,7.34,4.3,8
OL,77,305,5.29,29.0,24.0,113.0,7.96,4.81,8
LB,77,305,5.29,29.0,24.0,113.0,7.96,4.81,8
WR,73,218,4.62,39.5,,130.0,,,8
OLB,77,264,4.8,33.0,16.0,117.0,,,4
QB,75,222,5.23,29.5,,111.0,7.26,4.52,8
WR,72,181,4.43,37.0,,124.0,7.0,4.2,5
DB,75,202,4.51,34.5,11.0,119.0,6.63,3.96,3
DB,71,202,4.41,42.0,14.0,128.0,6.96,4.13,5
S,73,212,4.63,42.0,,130.0,,,6
WR,70,180,4.48,33.0,,122.0,6.76,4.14,6
RB,71,231,4.64,31.5,15.0,112.0,7.09,4.15,4
DB,72,195,4.59,33.5,11.0,126.0,,4.44,8
DL,72,278,4.98,32.5,23.0,110.0,7.18,4.49,8
DB,73,205,4.56,34.5,15.0,127.0,7.08,4.3,8
DB,72,194,4.31,38.5,14.0,128.0,6.96,4.36,1
FB,74,242,4.96,30.5,22.0,112.0,7.2,4.34,8
TE,75,247,4.6,31.5,16.0,119.0,6.86,4.32,8
WR,72,194,4.51,37.0,16.0,123.0,6.96,4.13,8
WR,71,194,4.54,30.5,14.0,119.0,7.34,4.4,8
CB,70,184,4.62,35.0,11.0,117.0,7.37,4.58,8
LB,72,214,4.69,,13.0,115.0,7.12,4.31,8
LB,74,229,4.58,31.0,25.0,,7.02,4.16,3
WR,74,209,4.66,,18.0,,,4.25,8
DB,74,208,4.42,39.0,18.0,131.0,,,1
DL,74,291,4.9,30.5,34.0,109.0,7.74,4.75,8
OL,75,288,5.59,21.0,32.0,93.0,8.06,4.95,8
DB,74,187,4.54,33.5,12.0,127.0,6.85,4.26,5
WR,74,207,4.44,32.5,15.0,126.0,7.0,4.53,8
DB,71,186,4.44,37.5,10.0,122.0,6.94,4.35,8
DB,71,191,4.37,38.0,15.0,122.0,,,3
QB,72,205,4.59,30.0,,115.0,7.06,4.28,8
LB,73,229,5.0,31.0,18.0,109.0,7.87,4.96,8
QB,72,198,4.75,35.5,21.0,126.0,6.98,4.23,8
DT,73,296,4.97,32.0,40.0,105.0,7.2,4.49,4
K,74,204,,,,,,,8
WR,71,193,4.39,39.5,9.0,136.0,6.88,4.25,1
DE,74,242,4.51,39.0,24.0,128.0,6.95,4.28,7
QB,77,236,5.1,31.5,,113.0,7.08,4.6,2
TE,75,241,4.6,36.5,20.0,122.0,,,3
RB,68,207,4.63,32.5,22.0,112.0,,,8
OLB,77,259,4.69,35.0,22.0,116.0,7.18,4.36,1
RB,67,194,4.6,38.5,20.0,123.0,7.25,4.52,8
LB,73,231,4.62,31.5,21.0,115.0,7.08,4.3,8
DL,74,305,5.0,30.0,30.0,105.0,7.8,4.88,4
OL,77,311,5.21,26.0,36.0,94.0,8.25,4.89,8
DL,77,268,,35.5,23.0,,6.98,4.33,1
DB,70,180,4.73,29.5,,110.0,7.22,4.25,8
DL,73,301,5.4,32.5,40.0,104.0,8.0,,6
S,73,199,4.58,33.0,13.0,117.0,7.14,4.32,8
WR,73,190,4.62,31.5,7.0,120.0,7.13,4.36,8
OL,76,308,5.05,32.0,36.0,106.0,7.67,4.7,1
OL,78,306,5.47,26.0,23.0,105.0,7.67,4.92,8
S,69,190,4.47,35.5,16.0,118.0,7.14,4.34,8
CB,72,196,,,,,,,5
WR,70,178,4.58,28.0,,113.0,7.75,4.47,8
WR,71,194,4.48,33.0,11.0,112.0,6.97,4.25,4
S,67,178,4.61,37.5,17.0,127.0,7.06,4.1,8
OLB,73,241,4.78,30.0,19.0,,7.31,4.58,8
DL,76,259,4.88,32.0,20.0,114.0,6.97,4.26,4
DB,73,207,4.61,36.5,,136.0,7.3,4.52,7
WR,72,196,4.47,38.5,13.0,117.0,6.66,4.07,8
K,68,155,,,,,,,8
LB,74,238,4.58,39.5,20.0,122.0,6.95,4.38,2
DE,74,215,5.1,30.5,4.0,115.0,8.12,4.7,8
LB,68,202,4.58,35.0,22.0,125.0,7.21,4.35,8
DB,73,215,4.66,34.5,19.0,112.0,6.82,4.33,8
QB,73,210,4.84,29.0,,,6.97,4.33,8
P,74,202,,,,,,,8
S,71,209,4.4,38.0,22.0,127.0,,,7
CB,71,197,4.53,36.0,11.0,120.0,7.09,4.18,6
DT,76,294,5.24,34.0,24.0,112.0,7.34,4.45,8
P,76,226,,,,,,,8
OL,76,254,4.79,38.0,18.0,115.0,,,8
CB,68,187,4.43,33.5,19.0,121.0,6.88,4.0,5
RB,69,212,4.55,36.0,22.0,123.0,6.97,4.09,2
WR,71,209,4.63,33.5,14.0,119.0,,4.57,8
DL,75,284,4.67,38.5,34.0,121.0,6.96,4.33,3
RB,69,170,4.46,31.5,4.0,118.0,7.03,4.26,8
CB,71,189,4.5,36.5,14.0,123.0,6.98,4.15,6
WR,75,211,4.49,37.0,12.0,124.0,7.2,4.43,6
CB,74,208,,36.0,20.0,123.0,,,8
CB,71,191,4.37,43.5,26.0,136.0,6.8,4.13,4
DT,75,303,5.12,25.5,23.0,107.0,7.64,4.91,8
QB,74,214,,,,,,,1
TE,76,257,4.62,31.5,26.0,118.0,7.27,4.25,8
DB,76,183,4.46,31.0,6.0,126.0,7.24,4.57,3
TE,75,250,,34.0,,116.0,,,8
DB,71,195,4.7,32.0,,118.0,7.41,4.38,8
OT,78,310,5.0,30.5,34.0,108.0,7.7,4.89,6
LS,74,235,4.97,29.5,18.0,107.0,7.53,4.62,8
TE,80,253,4.83,34.0,,121.0,7.0,4.26,8
TE,78,251,,33.5,,117.0,7.03,4.43,8
EDGE,76,241,,,,,,,8
RB,71,224,4.6,33.0,,120.0,,,5
LB,76,243,4.42,36.0,,128.0,,,2
S,74,209,4.36,35.5,,123.0,6.64,4.28,5
OG,78,308,5.1,30.5,,106.0,7.84,4.68,8
P,73,200,4.68,32.0,,121.0,,,6
CB,73,197,4.39,34.5,14.0,,,,4
LB,72,226,4.56,36.5,,124.0,,,3
WR,68,170,4.32,39.0,,135.0,6.65,4.07,4
RB,68,197,4.45,33.5,,121.0,,,6
CB,72,183,4.23,,,,,,7
EDGE,77,246,4.36,37.0,,131.0,,4.45,6
LB,76,237,,36.5,,125.0,6.91,,6
S,74,212,4.41,36.5,,123.0,,4.46,8
WR,73,212,4.65,33.0,,118.0,7.14,4.57,3
RB,71,201,,31.0,17.0,120.0,,,8
TE,77,253,4.63,34.5,22.0,125.0,7.05,4.47,4
S,73,205,4.43,36.5,,123.0,7.01,4.24,4
LB,73,224,,35.5,22.0,123.0,7.03,4.25,3
S,74,209,4.47,,,116.0,,,8
WR,71,193,4.66,32.0,,116.0,,,8
EDGE,75,248,4.54,35.5,,120.0,7.07,4.23,2
DT,75,301,4.94,,,110.0,7.33,4.41,5
CB,72,194,,,,,,,2
RB,69,210,,,20.0,,,,8
S,73,199,4.49,34.5,22.0,124.0,,,2
K,74,197,,,,,,,8
RB,71,209,4.59,31.0,,120.0,,,8
C,77,312,,,,,,,8
RB,72,213,4.64,30.0,,118.0,,,8
CB,72,196,4.55,,,,,,7
OG,77,309,5.32,31.0,,112.0,7.57,4.55,3
CB,73,193,4.54,,17.0,,,,4
OG,76,304,5.19,27.5,,105.0,,4.73,4
WR,74,225,4.55,33.0,,122.0,7.28,,1
LB,70,221,,,,,7.47,,8
DT,76,297,5.0,32.0,17.0,112.0,7.89,4.81,5
S,72,194,4.36,31.5,,123.0,,,4
TE,76,241,4.62,,20.0,,,,6
P,73,193,4.56,,,,,,4
LB,74,232,4.57,39.5,,127.0,,,6
OG,75,311,5.13,30.0,,108.0,7.84,4.9,7
DE,76,282,4.99,27.5,19.0,110.0,,,3
CB,73,197,4.38,,,,,,6
RB,71,204,4.38,31.0,,121.0,,,5
LB,75,250,4.53,40.5,,128.0,,,3
S,74,199,4.37,36.5,,133.0,,,1
LB,75,239,4.57,36.5,,127.0,7.12,,5
DE,77,263,,,24.0,116.0,,,4
QB,75,218,4.9,33.0,,115.0,6.95,4.39,8
S,72,206,,,16.0,,,,8
RB,70,222,4.59,29.5,25.0,118.0,,,5
S,73,206,,,,,,,2
RB,71,199,4.42,33.0,,124.0,,,2
RB,71,202,,,,,,,8
S,72,203,,,23.0,,,,8
QB,74,212,,,,,,,3
OT,77,307,4.95,26.0,,112.0,7.88,4.61,1
S,72,212,4.34,37.0,,130.0,,,3
QB,73,210,4.75,32.5,,120.0,,4.36,8
OT,77,320,5.38,20.0,,98.0,8.5,5.16,8
DT,75,327,,28.0,23.0,,7.85,4.72,5
DT,78,341,4.78,32.0,,123.0,,,1
DT,73,302,,,,,,,6
RB,72,211,4.48,30.0,,117.0,,,3
LB,71,229,,,,,,,3
C,78,306,5.12,29.0,24.0,108.0,7.52,4.49,7
OT,77,321,5.08,28.5,,109.0,,4.99,6
K,73,220,,,,,,,8
OT,79,301,4.89,32.5,,110.0,7.77,4.43,8
WR,75,205,4.62,34.0,,125.0,7.28,4.42,8
LB,73,228,4.62,34.5,,119.0,,,8
WR,71,178,4.43,36.0,,121.0,7.28,,1
WR,74,201,,,,,,,4
WR,73,215,4.65,34.0,,122.0,,,8
TE,76,243,4.69,34.0,16.0,122.0,7.05,4.37,3
OG,77,328,5.44,26.0,25.0,95.0,7.97,4.91,8
CB,70,180,4.38,,,,,,4
RB,68,189,4.52,34.5,,128.0,,,8
EDGE,74,250,,38.0,21.0,128.0,,,2
RB,71,206,4.43,30.0,,,,,6
OT,76,310,4.93,29.0,,108.0,7.82,4.73,1
CB,74,191,4.39,,,,,,1
QB,73,208,,25.5,,111.0,7.57,,8
DT,76,346,5.66,,,,,,8
CB,74,201,4.53,,,,,,3
DE,76,258,4.87,36.5,,117.0,,,5
CB,74,197,4.46,36.0,,129.0,,,4
OT,79,321,5.17,27.5,18.0,104.0,8.2,5.08,8
OG,76,308,5.19,28.5,,105.0,7.83,4.56,3
WR,74,209,,36.5,,126.0,,4.38,4
OT,80,384,,,24.0,,,,4
DT,76,330,5.41,21.5,,,8.41,,4
TE,77,250,4.81,31.5,15.0,118.0,7.03,4.48,4
CB,72,193,4.48,34.5,,,,,8
CB,73,175,,,,,,,3
RB,71,210,4.46,31.0,,118.0,,,5
DT,77,333,,29.0,,102.0,,,7
C,76,307,5.21,24.0,,102.0,7.75,4.95,3
WR,73,204,4.53,39.0,,127.0,,,8
CB,75,190,4.41,,,,,,1
DT,74,300,5.07,24.0,,,,,8
LB,73,226,,,,,,,8
P,76,220,,,,,,,7
OG,77,312,,,26.0,,,,2
CB,72,176,4.52,,,,,,8
RB,69,197,4.42,36.5,,123.0,,,8
CB,72,194,4.52,,,,,,2
LB,73,230,4.63,34.5,,124.0,,,8
WR,72,186,4.33,34.0,,126.0,,,3
CB,74,192,4.54,,,,,,8
OG,76,323,5.24,26.0,20.0,102.0,,5.12,1
EDGE,76,258,4.7,35.5,,122.0,7.21,4.35,7
RB,71,217,4.39,40.0,,126.0,,,2
TE,74,239,4.96,29.0,19.0,111.0,7.43,4.62,8
DE,78,283,4.88,30.0,,,7.25,4.44,2
S,76,220,4.59,38.0,,131.0,6.9,4.32,1
LB,73,238,,,21.0,,,,8
LB,74,239,,,24.0,,,,8
LB,73,226,4.44,34.5,,132.0,,,3
RB,70,221,,38.5,21.0,126.0,,,6
S,72,213,,,21.0,,,,8
RB,74,228,,,27.0,,,,4
P,76,226,,,,,,,8
OG,77,318,5.3,23.5,,102.0,,,7
TE,76,250,4.8,32.5,,117.0,,4.25,8
TE,71,233,4.72,32.5,,,,,6
S,72,191,4.38,33.5,,121.0,6.57,4.06,1
C,75,327,5.22,30.5,,108.0,,,6
DT,76,305,5.28,31.5,,106.0,,,8
TE,80,257,4.85,34.5,,117.0,7.14,4.28,8
QB,73,218,,,,,,,5
DE,79,260,4.74,36.0,,117.0,6.73,4.15,1
DE,77,254,4.58,32.0,,125.0,,,1
WR,72,197,4.6,32.0,,121.0,7.21,4.54,8
S,70,198,,35.0,16.0,120.0,,,8
OG,75,307,5.02,20.5,,102.0,7.81,4.76,2
RB,72,221,4.53,34.5,,122.0,,,6
LB,73,233,4.55,33.0,,125.0,,,5
EDGE,75,254,,36.5,,127.0,,,2
DT,77,294,,,,,,,6
CB,72,182,,,,,,,8
WR,71,183,,,14.0,,,,8
EDGE,75,248,,,21.0,,,,8
OG,75,312,5.18,32.0,32.0,112.0,7.38,4.46,1
OT,77,310,4.97,25.5,,108.0,,4.84,5
CB,71,171,4.51,,,,,,4
CB,68,174,,,,,,,3
DT,76,325,4.92,28.5,,110.0,7.33,4.58,3
WR,72,204,4.31,33.0,,121.0,,,3
S,73,203,,38.5,18.0,123.0,,,3
WR,74,200,4.43,39.0,,132.0,6.71,4.15,8
WR,71,192,,29.0,,114.0,,,8
C,75,303,4.92,,25.0,,,,2
EDGE,76,266,,38.0,21.0,121.0,,4.36,1
QB,79,249,,,,,,,8
CB,72,194,,,,,,,6
QB,69,196,,,,,,,8
OG,77,322,5.31,25.0,,99.0,8.11,4.96,5
RB,71,209,4.58,31.0,,114.0,,,8
TE,79,252,,,,,,,4
S,73,201,4.59,,,,,,6
LB,75,238,4.86,36.5,,119.0,,,8
DT,76,283,5.0,27.5,,106.0,,4.49,3
TE,77,245,,36.0,,,,4.57,4
C,74,296,,,,,,,1
C,75,296,5.18,29.0,25.0,111.0,7.5,4.66,8
LB,75,237,4.66,35.0,25.0,126.0,,,1
WR,76,219,,,,,,,1
OT,77,314,5.22,25.5,,99.0,7.83,4.71,6
OT,78,315,4.92,27.0,24.0,107.0,7.25,4.4,3
CB,71,180,4.48,39.0,,128.0,,,7
LB,75,253,4.89,37.5,,114.0,,,7
EDGE,76,261,4.53,38.0,,125.0,,,2
EDGE,75,243,,,23.0,,,,3
CB,71,196,4.39,,,,,,4
DT,76,310,,23.5,,109.0,,4.91,2
OG,77,311,5.24,26.0,,102.0,7.57,4.71,6
TE,76,246,,33.0,18.0,117.0,,,2
DT,75,342,,,,,,,8
LB,71,228,4.69,33.0,,117.0,,,8
CB,74,199,4.33,39.5,,132.0,6.48,3.94,5
RB,69,205,4.6,33.5,,116.0,,,8
CB,71,190,4.5,,,,,,2
CB,71,193,4.44,,,,,,1
LB,73,240,,,21.0,,,,5
OG,79,340,5.31,27.5,27.0,110.0,7.81,4.99,5
WR,71,189,4.34,38.0,,121.0,6.98,,7
WR,71,187,,,,,,,2
TE,76,249,,,,,,,5
OT,78,307,5.32,25.0,,106.0,8.09,4.65,4
S,74,207,4.52,,,124.0,7.0,,8
LB,77,249,4.76,40.5,,133.0,7.09,4.55,8
WR,70,195,4.41,34.5,,125.0,7.13,4.32,2
LB,75,239,4.63,40.0,27.0,129.0,7.06,4.28,3
OT,78,328,5.39,22.0,,104.0,,,7
WR,71,186,4.5,38.0,,128.0,7.03,4.28,6
OT,80,337,,,,,,,1
S,73,204,,35.0,15.0,125.0,6.89,,8
DT,76,324,,,29.0,,,,5
EDGE,76,250,4.55,35.0,,122.0,,4.45,2
TE,75,238,4.52,35.5,,,,,4
WR,72,187,4.39,32.0,,124.0,,,1
DE,77,282,,,,,,,5
TE,77,247,,,,,,,4
RB,70,216,4.37,33.0,,118.0,,,7
OG,75,311,4.93,26.5,,108.0,7.78,4.7,3
DE,75,268,4.77,37.5,,123.0,,,2
OG,76,323,4.89,27.0,,109.0,7.74,4.83,7
DT,77,308,5.3,27.0,,100.0,,,8
OT,79,325,4.89,28.0,,111.0,7.25,4.62,1
QB,74,211,4.65,34.5,,123.0,6.85,4.18,8
OT,77,316,5.14,24.5,,103.0,,,3
WR,71,189,4.58,33.5,,124.0,,,5
WR,75,195,4.47,33.0,,125.0,,,2
QB,75,217,4.73,33.5,,121.0,,4.29,1
WR,75,211,4.41,40.5,,129.0,7.13,4.28,2
RB,70,218,4.59,34.5,21.0,119.0,,,4
S,71,198,,35.0,16.0,,6.74,4.18,2
WR,75,195,4.59,31.0,,119.0,,4.36,8
RB,73,210,4.38,34.0,,119.0,,,8
QB,73,212,4.84,27.0,,,7.21,4.45,7
TE,78,258,,,22.0,,,,5
OT,78,303,5.05,30.5,30.0,117.0,7.46,4.49,3
WR,73,177,4.57,33.5,,118.0,,,8
DT,76,283,,,,,,,8
OG,77,321,5.25,33.5,,110.0,7.55,4.81,3
QB,75,211,4.52,36.0,,127.0,7.15,4.29,3
DT,77,321,5.3,,,101.0,,4.73,5
RB,68,195,4.6,36.5,,119.0,,,8
RB,74,225,4.53,30.0,,119.0,,,3
EDGE,77,253,4.72,41.0,25.0,121.0,,,5
OG,75,317,5.25,22.5,,100.0,8.35,4.94,8
WR,68,178,4.44,34.5,,118.0,,,2
LB,71,232,4.52,39.5,,120.0,,,6
LB,76,245,,34.0,,121.0,,,8
OT,79,290,4.88,,,,,,8
LB,72,227,4.79,31.0,,109.0,,,8
WR,76,205,,,11.0,,,,8
TE,77,250,,,19.0,,,,3
OT,78,318,5.31,27.5,,108.0,,,8
OG,75,321,,,31.0,,,,6
LB,74,234,4.73,34.5,20.0,114.0,,,8
WR,72,194,4.48,34.5,,121.0,,,8
EDGE,77,228,4.67,33.0,,120.0,,4.37,3
LB,72,226,4.67,32.0,,120.0,7.01,4.33,8
OG,76,314,5.14,25.5,,107.0,,,6
WR,72,196,4.43,34.5,,124.0,7.28,4.21,5
RB,72,213,,,,,,,8
LB,76,250,4.52,37.5,,128.0,,,4
OG,75,314,5.18,,23.0,99.0,7.88,4.78,6
OT,77,324,5.02,27.5,,105.0,7.78,4.65,1
EDGE,75,254,4.86,34.0,,117.0,,,5
LB,72,233,4.6,36.0,,122.0,,,7
RB,72,217,,30.0,,114.0,,,4
CB,72,187,4.48,37.5,,126.0,,,8
CB,72,190,,,,,,,1
P,75,209,4.65,,,,,,4
OG,77,307,5.03,28.0,31.0,120.0,7.44,4.5,1
QB,75,226,,,,,,,8
RB,71,207,4.37,36.0,,124.0,,,4
OT,79,325,,24.5,,101.0,7.94,4.9,7
DE,74,270,4.81,29.0,,115.0,,,8
CB,72,199,4.36,34.5,,128.0,,,2
CB,71,196,4.38,,,,,,2
CB,74,201,4.42,,,123.0,,,8
OT,80,319,5.41,26.0,,104.0,,4.77,6
EDGE,76,254,4.58,,27.0,,,,1
OG,77,308,4.96,22.5,21.0,107.0,7.4,4.65,8
DE,76,267,,,24.0,,,,3
EDGE,77,266,4.7,31.5,,117.0,,,7
S,73,212,4.55,34.0,17.0,122.0,,,8
CB,72,194,4.4,,,,,,8
QB,74,217,4.91,31.0,,112.0,7.0,4.28,7
WR,74,181,4.28,36.5,,130.0,,,2
LB,74,230,4.47,42.0,,129.0,,,3
WR,73,194,4.49,36.0,,123.0,7.08,,3
C,76,304,4.94,33.0,,118.0,7.32,4.47,4
TE,78,246,4.76,27.0,17.0,120.0,7.06,4.41,5
WR,73,184,4.51,27.0,,113.0,7.45,4.53,8
S,70,197,4.47,,,122.0,,,5
DT,78,316,,33.0,,107.0,,,4
RB,68,194,,29.5,,118.0,,,8
OG,78,315,5.27,25.0,25.0,104.0,8.31,4.93,4
OT,80,312,5.03,30.0,,113.0,,,5
RB,69,211,4.38,34.0,,122.0,,,2
LB,76,241,4.52,32.0,,122.0,,,1
OT,78,313,,,,,,,7
DE,77,272,4.51,35.5,,123.0,6.89,4.32,1
CB,72,180,4.68,,,,,,8
RB,68,204,4.55,31.5,,119.0,,,8
WR,76,208,4.36,38.5,,136.0,,,2
CB,74,197,4.51,,18.0,,,,7
C,76,299,5.2,29.5,,113.0,7.45,4.57,5
CB,73,202,4.48,,14.0,,,,8
C,75,296,5.27,28.0,,112.0,,,8
WR,76,214,4.42,40.0,20.0,135.0,,,8
RB,72,214,4.48,38.0,,125.0,,,3
RB,72,206,,,,,,,8
RB,72,214,4.4,33.5,,128.0,,,4
EDGE,76,253,5.08,26.5,,104.0,7.2,4.24,8
CB,70,182,,34.5,17.0,118.0,,,4
WR,77,210,4.65,33.0,,133.0,,,8
WR,74,179,,,,,,,1
CB,75,195,4.53,36.0,,124.0,,,4
RB,69,194,4.65,32.0,,116.0,,,5
EDGE,76,261,4.46,32.5,,123.0,,,2
QB,73,219,,,,,,,3
WR,72,183,4.38,36.0,,123.0,,4.36,1
DT,76,290,4.89,,,,,,4
TE,79,259,4.61,,24.0,,,,3
S,74,195,4.36,39.5,,128.0,,,3
WR,73,204,4.55,34.5,,125.0,,,6
